"Time","Value"
1883,0.61379
1884,0.62024
1885,0.62678
1886,0.6334
1887,0.64008
1888,0.64682
1889,0.65361
1890,0.66046
1891,0.66734
1892,0.67425
1893,0.68119
1894,0.68815
1895,0.69512
1896,0.70209
1897,0.70907
1898,0.71604
1899,0.723
1900,0.72994
1901,0.73685
1902,0.74374
1903,0.7506
1904,0.75741
1905,0.76419
1906,0.77092
1907,0.7776
1908,0.78423
1909,0.7908
1910,0.7973
1911,0.80375
1912,0.81012
1913,0.81643
1914,0.82267
1915,0.82883
1916,0.83491
1917,0.84092
1918,0.84684
1919,0.85268
1920,0.85844
1921,0.86411
1922,0.86969
1923,0.87519
1924,0.88059
1925,0.88591
1926,0.89113
1927,0.89626
1928,0.9013
1929,0.90624
1930,0.91109
1931,0.91584
1932,0.9205
1933,0.92506
1934,0.92952
1935,0.93389
1936,0.93815
1937,0.94232
1938,0.9464
1939,0.95037
1940,0.95425
1941,0.95803
1942,0.96171
1943,0.96529
1944,0.96878
1945,0.97216
1946,0.97545
1947,0.97865
1948,0.98174
1949,0.98474
1950,0.98764
1951,0.99045
1952,0.99316
1953,0.99578
1954,0.9983
1955,1.0007
1956,1.0031
1957,1.0053
1958,1.0075
1959,1.0095
1960,1.0115
1961,1.0134
1962,1.0152
1963,1.0169
1964,1.0185
1965,1.02
1966,1.0215
1967,1.0228
1968,1.0241
1969,1.0253
1970,1.0265
1971,1.0275
1972,1.0285
1973,1.0294
1974,1.0302
1975,1.0309
1976,1.0316
1977,1.0322
1978,1.0327
1979,1.0332
1980,1.0336
1981,1.034
1982,1.0342
1983,1.0344
1984,1.0346
1985,1.0347
1986,1.0347
1987,1.0347
1988,1.0347
1989,1.0346
1990,1.0344
1991,1.0342
1992,1.034
1993,1.0337
1994,1.0333
1995,1.033
1996,1.0326
1997,1.0321
1998,1.0316
1999,1.0311
2000,1.0306
2001,1.0301
2002,1.0295
2003,1.0289
2004,1.0283
2005,1.0276
2006,1.027
2007,1.0263
2008,1.0257
2009,1.025
2010,1.0243
2011,1.0237
2012,1.023
2013,1.0223
2014,1.0217
2015,1.021
2016,1.0204
2017,1.0198
2018,1.0192
2019,1.0186
2020,1.0181
2021,1.0176
2022,1.0171
2023,1.0166
2024,1.0162
2025,1.0159
2026,1.0155
2027,1.0153
2028,1.015
2029,1.0149
2030,1.0148
2031,1.0147
2032,1.0147
2033,1.0148
2034,1.0149
2035,1.0152
2036,1.0155
2037,1.0158
2038,1.0163
2039,1.0168
2040,1.0174
2041,1.0181
2042,1.0189
2043,1.0198
2044,1.0208
2045,1.0218
2046,1.023
2047,1.0243
2048,1.0256
2049,1.0271
2050,1.0286
2051,1.0303
2052,1.032
2053,1.0339
2054,1.0358
2055,1.0379
2056,1.04
2057,1.0423
2058,1.0446
2059,1.0471
2060,1.0496
2061,1.0522
2062,1.0549
2063,1.0577
2064,1.0605
2065,1.0634
2066,1.0664
2067,1.0695
2068,1.0726
2069,1.0758
2070,1.079
2071,1.0823
2072,1.0856
2073,1.0889
2074,1.0923
2075,1.0956
2076,1.099
2077,1.1024
2078,1.1058
2079,1.1091
2080,1.1125
2081,1.1158
2082,1.1191
2083,1.1223
2084,1.1254
2085,1.1286
2086,1.1316
2087,1.1345
2088,1.1374
2089,1.1402
2090,1.1429
2091,1.1455
2092,1.148
2093,1.1503
2094,1.1526
2095,1.1547
2096,1.1567
2097,1.1585
2098,1.1602
2099,1.1618
2100,1.1633
2101,1.1646
2102,1.1657
2103,1.1668
2104,1.1676
2105,1.1684
2106,1.169
2107,1.1694
2108,1.1697
2109,1.1699
2110,1.1699
2111,1.1698
2112,1.1696
2113,1.1693
2114,1.1688
2115,1.1682
2116,1.1675
2117,1.1666
2118,1.1657
2119,1.1646
2120,1.1635
2121,1.1622
2122,1.1609
2123,1.1595
2124,1.1579
2125,1.1563
2126,1.1547
2127,1.1529
2128,1.1511
2129,1.1492
2130,1.1473
2131,1.1453
2132,1.1432
2133,1.1411
2134,1.139
2135,1.1368
2136,1.1346
2137,1.1323
2138,1.13
2139,1.1277
2140,1.1254
2141,1.123
2142,1.1207
2143,1.1183
2144,1.1159
2145,1.1135
2146,1.1111
2147,1.1087
2148,1.1063
2149,1.1039
2150,1.1015
2151,1.0991
2152,1.0968
2153,1.0944
2154,1.0921
2155,1.0898
2156,1.0875
2157,1.0852
2158,1.083
2159,1.0808
2160,1.0786
2161,1.0764
2162,1.0743
2163,1.0722
2164,1.0702
2165,1.0681
2166,1.0662
2167,1.0642
2168,1.0623
2169,1.0604
2170,1.0586
2171,1.0568
2172,1.0551
2173,1.0533
2174,1.0517
2175,1.0501
2176,1.0485
2177,1.0469
2178,1.0454
2179,1.044
2180,1.0426
2181,1.0412
2182,1.0399
2183,1.0386
2184,1.0373
2185,1.0361
2186,1.0349
2187,1.0338
2188,1.0327
2189,1.0316
2190,1.0306
2191,1.0295
2192,1.0286
2193,1.0276
2194,1.0267
2195,1.0258
2196,1.0249
2197,1.0241
2198,1.0232
2199,1.0224
2200,1.0216
2201,1.0208
2202,1.02
2203,1.0192
2204,1.0184
2205,1.0176
2206,1.0168
2207,1.016
2208,1.0152
2209,1.0144
2210,1.0135
2211,1.0127
2212,1.0118
2213,1.0109
2214,1.0099
2215,1.0089
2216,1.0079
2217,1.0069
2218,1.0058
2219,1.0046
2220,1.0034
2221,1.0022
2222,1.0009
2223,0.99951
2224,0.99808
2225,0.99657
2226,0.995
2227,0.99335
2228,0.99163
2229,0.98983
2230,0.98794
2231,0.98597
2232,0.98392
2233,0.98178
2234,0.97955
2235,0.97723
2236,0.97482
2237,0.97231
2238,0.96972
2239,0.96703
2240,0.96425
2241,0.96137
2242,0.95841
2243,0.95535
2244,0.95221
2245,0.94898
2246,0.94566
2247,0.94226
2248,0.93878
2249,0.93522
2250,0.93158
2251,0.92788
2252,0.9241
2253,0.92027
2254,0.91637
2255,0.91241
2256,0.9084
2257,0.90434
2258,0.90024
2259,0.89609
2260,0.89191
2261,0.8877
2262,0.88346
2263,0.8792
2264,0.87491
2265,0.87062
2266,0.86631
2267,0.86199
2268,0.85768
2269,0.85336
2270,0.84905
2271,0.84475
2272,0.84046
2273,0.83619
2274,0.83194
2275,0.82771
2276,0.82351
2277,0.81934
2278,0.8152
2279,0.8111
2280,0.80704
2281,0.80303
2282,0.79906
2283,0.79513
2284,0.79126
2285,0.78745
2286,0.78368
2287,0.77998
2288,0.77634
2289,0.77276
2290,0.76924
2291,0.7658
2292,0.76242
2293,0.75911
2294,0.75588
2295,0.75272
2296,0.74964
2297,0.74664
2298,0.74371
2299,0.74087
2300,0.73811
2301,0.73544
2302,0.73284
2303,0.73034
2304,0.72792
2305,0.72559
2306,0.72335
2307,0.7212
2308,0.71914
2309,0.71718
2310,0.7153
2311,0.71352
2312,0.71182
2313,0.71022
2314,0.70872
2315,0.7073
2316,0.70598
2317,0.70476
2318,0.70362
2319,0.70258
2320,0.70163
2321,0.70077
2322,0.7
2323,0.69932
2324,0.69872
2325,0.69822
2326,0.6978
2327,0.69747
2328,0.69723
2329,0.69707
2330,0.69699
2331,0.69699
2332,0.69706
2333,0.69722
2334,0.69745
2335,0.69776
2336,0.69814
2337,0.69859
2338,0.69911
2339,0.69969
2340,0.70035
2341,0.70106
2342,0.70183
2343,0.70267
2344,0.70356
2345,0.7045
2346,0.7055
2347,0.70655
2348,0.70765
2349,0.70879
2350,0.70998
2351,0.71122
2352,0.71249
2353,0.7138
2354,0.71515
2355,0.71654
2356,0.71795
2357,0.7194
2358,0.72088
2359,0.72239
2360,0.72393
2361,0.72549
2362,0.72707
2363,0.72868
2364,0.7303
2365,0.73195
2366,0.73362
2367,0.7353
2368,0.737
2369,0.73872
2370,0.74046
2371,0.7422
2372,0.74397
2373,0.74575
2374,0.74754
2375,0.74935
2376,0.75117
2377,0.753
2378,0.75485
2379,0.75671
2380,0.75859
2381,0.76049
2382,0.7624
2383,0.76433
2384,0.76628
2385,0.76824
2386,0.77023
2387,0.77224
2388,0.77428
2389,0.77634
2390,0.77843
2391,0.78055
2392,0.7827
2393,0.78488
2394,0.78709
2395,0.78935
2396,0.79164
2397,0.79398
2398,0.79636
2399,0.79879
2400,0.80127
2401,0.8038
2402,0.80638
2403,0.80902
2404,0.81172
2405,0.81448
2406,0.81731
2407,0.8202
2408,0.82316
2409,0.82619
2410,0.82929
2411,0.83246
2412,0.83571
2413,0.83904
2414,0.84244
2415,0.84592
2416,0.84947
2417,0.8531
2418,0.85681
2419,0.8606
2420,0.86446
2421,0.86839
2422,0.8724
2423,0.87647
2424,0.88062
2425,0.88482
2426,0.8891
2427,0.89342
2428,0.89781
2429,0.90224
2430,0.90673
2431,0.91126
2432,0.91582
2433,0.92042
2434,0.92505
2435,0.9297
2436,0.93438
2437,0.93907
2438,0.94377
2439,0.94847
2440,0.95318
2441,0.95788
2442,0.96257
2443,0.96725
2444,0.97191
2445,0.97655
2446,0.98117
2447,0.98575
2448,0.99031
2449,0.99482
2450,0.9993
2451,1.0037
2452,1.0081
2453,1.0125
2454,1.0168
2455,1.021
2456,1.0252
2457,1.0293
2458,1.0334
2459,1.0374
2460,1.0413
2461,1.0452
2462,1.0491
2463,1.0528
2464,1.0565
2465,1.0602
2466,1.0637
2467,1.0673
2468,1.0707
2469,1.0741
2470,1.0774
2471,1.0807
2472,1.0839
2473,1.087
2474,1.0901
2475,1.0932
2476,1.0961
2477,1.0991
2478,1.1019
2479,1.1047
2480,1.1075
2481,1.1102
2482,1.1129
2483,1.1155
2484,1.118
2485,1.1206
2486,1.1231
2487,1.1255
2488,1.1279
2489,1.1303
2490,1.1326
2491,1.1349
2492,1.1371
2493,1.1393
2494,1.1415
2495,1.1437
2496,1.1458
2497,1.1479
2498,1.15
2499,1.1521
2500,1.1541
2501,1.1562
2502,1.1582
2503,1.1601
2504,1.1621
2505,1.1641
2506,1.166
2507,1.1679
2508,1.1698
2509,1.1717
2510,1.1736
2511,1.1755
2512,1.1774
2513,1.1793
2514,1.1811
2515,1.183
2516,1.1848
2517,1.1867
2518,1.1885
2519,1.1904
2520,1.1922
2521,1.1941
2522,1.1959
2523,1.1977
2524,1.1996
2525,1.2014
2526,1.2032
2527,1.2051
2528,1.2069
2529,1.2087
2530,1.2105
2531,1.2124
2532,1.2142
2533,1.216
2534,1.2179
2535,1.2197
2536,1.2215
2537,1.2234
2538,1.2252
2539,1.227
2540,1.2289
2541,1.2307
2542,1.2325
2543,1.2344
2544,1.2362
2545,1.238
2546,1.2398
2547,1.2416
2548,1.2435
2549,1.2453
2550,1.2471
2551,1.2489
2552,1.2507
2553,1.2525
2554,1.2543
2555,1.2561
2556,1.2578
2557,1.2596
2558,1.2614
2559,1.2631
2560,1.2649
2561,1.2666
2562,1.2684
2563,1.2701
2564,1.2718
2565,1.2735
2566,1.2752
2567,1.2769
2568,1.2786
2569,1.2802
2570,1.2819
2571,1.2835
2572,1.2851
2573,1.2867
2574,1.2882
2575,1.2898
2576,1.2913
2577,1.2928
2578,1.2943
2579,1.2957
2580,1.2971
2581,1.2985
2582,1.2998
2583,1.3011
2584,1.3024
2585,1.3036
2586,1.3048
2587,1.3059
2588,1.307
2589,1.308
2590,1.3089
2591,1.3098
2592,1.3106
2593,1.3113
2594,1.3119
2595,1.3125
2596,1.3129
2597,1.3133
2598,1.3136
2599,1.3137
2600,1.3138
2601,1.3137
2602,1.3135
2603,1.3132
2604,1.3127
2605,1.3122
2606,1.3114
2607,1.3106
2608,1.3096
2609,1.3084
2610,1.3071
2611,1.3057
2612,1.3041
2613,1.3023
2614,1.3004
2615,1.2983
2616,1.2961
2617,1.2937
2618,1.2911
2619,1.2884
2620,1.2856
2621,1.2826
2622,1.2795
2623,1.2762
2624,1.2728
2625,1.2692
2626,1.2655
2627,1.2617
2628,1.2578
2629,1.2537
2630,1.2495
2631,1.2452
2632,1.2408
2633,1.2363
2634,1.2317
2635,1.227
2636,1.2222
2637,1.2173
2638,1.2124
2639,1.2073
2640,1.2022
2641,1.197
2642,1.1918
2643,1.1865
2644,1.1811
2645,1.1757
2646,1.1702
2647,1.1647
2648,1.1591
2649,1.1535
2650,1.1479
2651,1.1422
2652,1.1365
2653,1.1308
2654,1.125
2655,1.1192
2656,1.1134
2657,1.1076
2658,1.1017
2659,1.0959
2660,1.09
2661,1.0841
2662,1.0783
2663,1.0724
2664,1.0665
2665,1.0606
2666,1.0547
2667,1.0488
2668,1.0429
2669,1.037
2670,1.0311
2671,1.0252
2672,1.0193
2673,1.0134
2674,1.0076
2675,1.0017
2676,0.99583
2677,0.98998
2678,0.98415
2679,0.97832
2680,0.97251
2681,0.9667
2682,0.96091
2683,0.95514
2684,0.94937
2685,0.94362
2686,0.93789
2687,0.93217
2688,0.92646
2689,0.92077
2690,0.9151
2691,0.90944
2692,0.9038
2693,0.89818
2694,0.89257
2695,0.88698
2696,0.88141
2697,0.87585
2698,0.87032
2699,0.8648
2700,0.8593
2701,0.85382
2702,0.84836
2703,0.84291
2704,0.83749
2705,0.83208
2706,0.8267
2707,0.82134
2708,0.81599
2709,0.81067
2710,0.80536
2711,0.80008
2712,0.79482
2713,0.78957
2714,0.78435
2715,0.77915
2716,0.77398
2717,0.76882
2718,0.76369
2719,0.75857
2720,0.75348
2721,0.74842
2722,0.74337
2723,0.73835
2724,0.73335
2725,0.72837
2726,0.72342
2727,0.71849
2728,0.71358
2729,0.7087
2730,0.70384
2731,0.699
2732,0.69419
2733,0.6894
2734,0.68464
2735,0.6799
2736,0.67518
2737,0.6705
2738,0.66583
2739,0.66119
2740,0.65658
2741,0.65199
2742,0.64743
2743,0.64289
2744,0.63838
2745,0.6339
2746,0.62944
2747,0.62501
2748,0.62061
2749,0.61623
2750,0.61188
2751,0.60756
2752,0.60326
2753,0.599
2754,0.59476
2755,0.59055
2756,0.58637
2757,0.58222
2758,0.5781
2759,0.57402
2760,0.56996
2761,0.56593
2762,0.56193
2763,0.55797
2764,0.55404
2765,0.55014
2766,0.54628
2767,0.54245
2768,0.53866
2769,0.5349
2770,0.53118
2771,0.5275
2772,0.52385
2773,0.52025
2774,0.51669
2775,0.51316
2776,0.50968
2777,0.50625
2778,0.50286
2779,0.49951
2780,0.49621
2781,0.49296
2782,0.48976
2783,0.48661
2784,0.48352
2785,0.48047
2786,0.47749
2787,0.47456
2788,0.47169
2789,0.46888
2790,0.46613
2791,0.46345
2792,0.46084
2793,0.45829
2794,0.45581
2795,0.45341
2796,0.45108
2797,0.44883
2798,0.44666
2799,0.44457
2800,0.44256
2801,0.44065
2802,0.43882
2803,0.43709
2804,0.43545
2805,0.43391
2806,0.43248
2807,0.43115
2808,0.42993
2809,0.42882
2810,0.42783
2811,0.42696
2812,0.42621
2813,0.42558
2814,0.42509
2815,0.42473
2816,0.42451
2817,0.42443
2818,0.42449
2819,0.42471
2820,0.42508
2821,0.42561
2822,0.42629
2823,0.42715
2824,0.42817
2825,0.42936
2826,0.43073
2827,0.43228
2828,0.43401
2829,0.43592
2830,0.43803
2831,0.44032
2832,0.44281
2833,0.44549
2834,0.44837
2835,0.45144
2836,0.45471
2837,0.45818
2838,0.46186
2839,0.46573
2840,0.46979
2841,0.47406
2842,0.47852
2843,0.48317
2844,0.48801
2845,0.49303
2846,0.49824
2847,0.50363
2848,0.50919
2849,0.51492
2850,0.52082
2851,0.52687
2852,0.53307
2853,0.53941
2854,0.54589
2855,0.5525
2856,0.55923
2857,0.56607
2858,0.57301
2859,0.58005
2860,0.58718
2861,0.59439
2862,0.60166
2863,0.609
2864,0.61638
2865,0.62381
2866,0.63128
2867,0.63877
2868,0.64628
2869,0.65379
2870,0.66131
2871,0.66882
2872,0.67631
2873,0.68379
2874,0.69123
2875,0.69864
2876,0.706
2877,0.71332
2878,0.72058
2879,0.72778
2880,0.73492
2881,0.74198
2882,0.74897
2883,0.75588
2884,0.7627
2885,0.76944
2886,0.77608
2887,0.78263
2888,0.78908
2889,0.79543
2890,0.80167
2891,0.80781
2892,0.81384
2893,0.81976
2894,0.82557
2895,0.83127
2896,0.83685
2897,0.84231
2898,0.84766
2899,0.85289
2900,0.85801
2901,0.86301
2902,0.86788
2903,0.87264
2904,0.87728
2905,0.8818
2906,0.88621
2907,0.89049
2908,0.89466
2909,0.89871
2910,0.90264
2911,0.90645
2912,0.91015
2913,0.91374
2914,0.91721
2915,0.92057
2916,0.92381
2917,0.92695
2918,0.92997
2919,0.93288
2920,0.93569
2921,0.93839
2922,0.94098
2923,0.94347
2924,0.94585
2925,0.94813
2926,0.95031
2927,0.95239
2928,0.95437
2929,0.95625
2930,0.95804
2931,0.95973
2932,0.96133
2933,0.96283
2934,0.96425
2935,0.96557
2936,0.96681
2937,0.96796
2938,0.96903
2939,0.97001
2940,0.97091
2941,0.97173
2942,0.97247
2943,0.97313
2944,0.97372
2945,0.97423
2946,0.97467
2947,0.97503
2948,0.97533
2949,0.97555
2950,0.97571
2951,0.9758
2952,0.97583
2953,0.9758
2954,0.97571
2955,0.97555
2956,0.97534
2957,0.97508
2958,0.97476
2959,0.97438
2960,0.97396
2961,0.97349
2962,0.97297
2963,0.9724
2964,0.97179
2965,0.97114
2966,0.97046
2967,0.96973
2968,0.96896
2969,0.96817
2970,0.96734
2971,0.96648
2972,0.96559
2973,0.96468
2974,0.96375
2975,0.96279
2976,0.96182
2977,0.96082
2978,0.95982
2979,0.9588
2980,0.95777
2981,0.95674
2982,0.9557
2983,0.95465
2984,0.95361
2985,0.95257
2986,0.95154
2987,0.95052
2988,0.94951
2989,0.94851
2990,0.94753
2991,0.94657
2992,0.94563
2993,0.94472
2994,0.94384
2995,0.94299
2996,0.94218
2997,0.9414
2998,0.94067
2999,0.93999
3000,0.93935
3001,0.93876
3002,0.93823
3003,0.93776
3004,0.93735
3005,0.937
3006,0.93672
3007,0.93652
3008,0.93638
3009,0.93633
3010,0.93636
3011,0.93647
3012,0.93667
3013,0.93696
3014,0.93734
3015,0.93781
3016,0.93839
3017,0.93906
3018,0.93984
3019,0.94072
3020,0.94171
3021,0.94281
3022,0.94402
3023,0.94534
3024,0.94677
3025,0.94831
3026,0.94997
3027,0.95175
3028,0.95364
3029,0.95564
3030,0.95776
3031,0.96
3032,0.96234
3033,0.9648
3034,0.96737
3035,0.97005
3036,0.97284
3037,0.97573
3038,0.97872
3039,0.98181
3040,0.98499
3041,0.98826
3042,0.99163
3043,0.99507
3044,0.99859
3045,1.0022
3046,1.0058
3047,1.0096
3048,1.0133
3049,1.0172
3050,1.021
3051,1.0249
3052,1.0288
3053,1.0328
3054,1.0367
3055,1.0407
3056,1.0446
3057,1.0486
3058,1.0525
3059,1.0564
3060,1.0603
3061,1.0641
3062,1.0679
3063,1.0716
3064,1.0753
3065,1.0789
3066,1.0824
3067,1.0858
3068,1.0892
3069,1.0924
3070,1.0956
3071,1.0987
3072,1.1016
3073,1.1045
3074,1.1073
3075,1.1099
3076,1.1124
3077,1.1149
3078,1.1172
3079,1.1194
3080,1.1214
3081,1.1234
3082,1.1253
3083,1.127
3084,1.1286
3085,1.1301
3086,1.1316
3087,1.1329
3088,1.1341
3089,1.1352
3090,1.1362
3091,1.1371
3092,1.1379
3093,1.1386
3094,1.1392
3095,1.1398
3096,1.1403
3097,1.1407
3098,1.141
3099,1.1412
3100,1.1414
3101,1.1416
3102,1.1416
3103,1.1416
3104,1.1416
3105,1.1415
3106,1.1414
3107,1.1412
3108,1.141
3109,1.1408
3110,1.1405
3111,1.1402
3112,1.1399
3113,1.1395
3114,1.1391
3115,1.1388
3116,1.1384
3117,1.138
3118,1.1375
3119,1.1371
3120,1.1367
3121,1.1363
3122,1.1359
3123,1.1355
3124,1.1351
3125,1.1347
3126,1.1343
3127,1.1339
3128,1.1336
3129,1.1332
3130,1.1329
3131,1.1326
3132,1.1324
3133,1.1321
3134,1.1319
3135,1.1317
3136,1.1315
3137,1.1314
3138,1.1313
3139,1.1312
3140,1.1312
3141,1.1311
3142,1.1312
3143,1.1312
3144,1.1313
3145,1.1314
3146,1.1316
3147,1.1318
3148,1.132
3149,1.1322
3150,1.1325
3151,1.1328
3152,1.1332
3153,1.1336
3154,1.134
3155,1.1345
3156,1.1349
3157,1.1355
3158,1.136
3159,1.1366
3160,1.1372
3161,1.1378
3162,1.1385
3163,1.1391
3164,1.1398
3165,1.1405
3166,1.1413
3167,1.142
3168,1.1428
3169,1.1436
3170,1.1444
3171,1.1452
3172,1.146
3173,1.1469
3174,1.1477
3175,1.1485
3176,1.1494
3177,1.1502
3178,1.151
3179,1.1518
3180,1.1527
3181,1.1535
3182,1.1542
3183,1.155
3184,1.1558
3185,1.1565
3186,1.1572
3187,1.1579
3188,1.1585
3189,1.1591
3190,1.1597
3191,1.1602
3192,1.1607
3193,1.1611
3194,1.1615
3195,1.1618
3196,1.1621
3197,1.1623
3198,1.1624
3199,1.1625
3200,1.1625
3201,1.1624
3202,1.1622
3203,1.162
3204,1.1616
3205,1.1612
3206,1.1606
3207,1.16
3208,1.1592
3209,1.1583
3210,1.1573
3211,1.1562
3212,1.155
3213,1.1537
3214,1.1522
3215,1.1506
3216,1.1489
3217,1.147
3218,1.145
3219,1.1429
3220,1.1406
3221,1.1382
3222,1.1357
3223,1.133
3224,1.1302
3225,1.1273
3226,1.1242
3227,1.121
3228,1.1177
3229,1.1143
3230,1.1108
3231,1.1071
3232,1.1034
3233,1.0995
3234,1.0955
3235,1.0915
3236,1.0873
3237,1.0831
3238,1.0788
3239,1.0744
3240,1.07
3241,1.0655
3242,1.0609
3243,1.0563
3244,1.0516
3245,1.0469
3246,1.0422
3247,1.0374
3248,1.0326
3249,1.0278
3250,1.0229
3251,1.0181
3252,1.0132
3253,1.0083
3254,1.0035
3255,0.99858
3256,0.99371
3257,0.98886
3258,0.98401
3259,0.97918
3260,0.97437
3261,0.96958
3262,0.96482
3263,0.96008
3264,0.95537
3265,0.95069
3266,0.94604
3267,0.94143
3268,0.93685
3269,0.93231
3270,0.92781
3271,0.92336
3272,0.91894
3273,0.91457
3274,0.91024
3275,0.90596
3276,0.90173
3277,0.89754
3278,0.8934
3279,0.88931
3280,0.88526
3281,0.88127
3282,0.87732
3283,0.87343
3284,0.86958
3285,0.86578
3286,0.86204
3287,0.85834
3288,0.85469
3289,0.85109
3290,0.84754
3291,0.84403
3292,0.84057
3293,0.83716
3294,0.8338
3295,0.83048
3296,0.8272
3297,0.82397
3298,0.82078
3299,0.81763
3300,0.81453
3301,0.81146
3302,0.80843
3303,0.80544
3304,0.80248
3305,0.79956
3306,0.79668
3307,0.79383
3308,0.79101
3309,0.78822
3310,0.78545
3311,0.78272
3312,0.78001
3313,0.77733
3314,0.77468
3315,0.77204
3316,0.76943
3317,0.76684
3318,0.76426
3319,0.76171
3320,0.75917
3321,0.75665
3322,0.75414
3323,0.75164
3324,0.74916
3325,0.74669
3326,0.74423
3327,0.74178
3328,0.73933
3329,0.7369
3330,0.73447
3331,0.73204
3332,0.72962
3333,0.72721
3334,0.72479
3335,0.72239
3336,0.71998
3337,0.71758
3338,0.71518
3339,0.71278
3340,0.71038
3341,0.70798
3342,0.70558
3343,0.70318
3344,0.70079
3345,0.69839
3346,0.69599
3347,0.6936
3348,0.69121
3349,0.68881
3350,0.68642
3351,0.68403
3352,0.68165
3353,0.67926
3354,0.67688
3355,0.6745
3356,0.67213
3357,0.66977
3358,0.66741
3359,0.66506
3360,0.66271
3361,0.66038
3362,0.65806
3363,0.65574
3364,0.65345
3365,0.65116
3366,0.64889
3367,0.64664
3368,0.64441
3369,0.6422
3370,0.64001
3371,0.63784
3372,0.63571
3373,0.63359
3374,0.63151
3375,0.62947
3376,0.62745
3377,0.62548
3378,0.62354
3379,0.62164
3380,0.6198
3381,0.61799
3382,0.61624
3383,0.61455
3384,0.61291
3385,0.61133
3386,0.60981
3387,0.60836
3388,0.60699
3389,0.60568
3390,0.60446
3391,0.60332
3392,0.60226
3393,0.60129
3394,0.60042
3395,0.59965
3396,0.59898
3397,0.59841
3398,0.59796
3399,0.59762
3400,0.5974
3401,0.59731
3402,0.59734
3403,0.5975
3404,0.5978
3405,0.59825
3406,0.59883
3407,0.59956
3408,0.60044
3409,0.60148
3410,0.60267
3411,0.60402
3412,0.60554
3413,0.60721
3414,0.60906
3415,0.61107
3416,0.61324
3417,0.61559
3418,0.61811
3419,0.62079
3420,0.62364
3421,0.62666
3422,0.62985
3423,0.6332
3424,0.63671
3425,0.64038
3426,0.64421
3427,0.64819
3428,0.65232
3429,0.65659
3430,0.66101
3431,0.66555
3432,0.67023
3433,0.67504
3434,0.67996
3435,0.685
3436,0.69014
3437,0.69538
3438,0.70072
3439,0.70615
3440,0.71166
3441,0.71725
3442,0.72291
3443,0.72863
3444,0.7344
3445,0.74023
3446,0.74611
3447,0.75202
3448,0.75796
3449,0.76394
3450,0.76993
3451,0.77595
3452,0.78197
3453,0.788
3454,0.79404
3455,0.80007
3456,0.80609
3457,0.81211
3458,0.81811
3459,0.82409
3460,0.83005
3461,0.83598
3462,0.84189
3463,0.84776
3464,0.8536
3465,0.8594
3466,0.86516
3467,0.87089
3468,0.87656
3469,0.8822
3470,0.88778
3471,0.89332
3472,0.8988
3473,0.90424
3474,0.90962
3475,0.91494
3476,0.92021
3477,0.92542
3478,0.93058
3479,0.93568
3480,0.94072
3481,0.94569
3482,0.95061
3483,0.95547
3484,0.96027
3485,0.965
3486,0.96967
3487,0.97428
3488,0.97883
3489,0.98331
3490,0.98773
3491,0.99209
3492,0.99638
3493,1.0006
3494,1.0048
3495,1.0089
3496,1.0129
3497,1.0169
3498,1.0208
3499,1.0246
3500,1.0284
3501,1.0321
3502,1.0358
3503,1.0394
3504,1.0429
3505,1.0464
3506,1.0498
3507,1.0531
3508,1.0564
3509,1.0596
3510,1.0627
3511,1.0658
3512,1.0688
3513,1.0718
3514,1.0747
3515,1.0775
3516,1.0803
3517,1.083
3518,1.0856
3519,1.0882
3520,1.0908
3521,1.0932
3522,1.0956
3523,1.098
3524,1.1002
3525,1.1025
3526,1.1046
3527,1.1067
3528,1.1088
3529,1.1107
3530,1.1127
3531,1.1145
3532,1.1163
3533,1.1181
3534,1.1198
3535,1.1214
3536,1.123
3537,1.1245
3538,1.126
3539,1.1274
3540,1.1288
3541,1.1301
3542,1.1314
3543,1.1326
3544,1.1338
3545,1.1349
3546,1.136
3547,1.137
3548,1.138
3549,1.139
3550,1.1399
3551,1.1407
3552,1.1415
3553,1.1423
3554,1.1431
3555,1.1438
3556,1.1444
3557,1.1451
3558,1.1457
3559,1.1462
3560,1.1468
3561,1.1473
3562,1.1478
3563,1.1483
3564,1.1487
3565,1.1492
3566,1.1496
3567,1.15
3568,1.1504
3569,1.1507
3570,1.1511
3571,1.1515
3572,1.1518
3573,1.1522
3574,1.1526
3575,1.1529
3576,1.1533
3577,1.1537
3578,1.1541
3579,1.1545
3580,1.1549
3581,1.1554
3582,1.1559
3583,1.1564
3584,1.1569
3585,1.1574
3586,1.158
3587,1.1587
3588,1.1593
3589,1.1601
3590,1.1608
3591,1.1616
3592,1.1625
3593,1.1634
3594,1.1643
3595,1.1654
3596,1.1664
3597,1.1675
3598,1.1687
3599,1.17
3600,1.1713
3601,1.1727
3602,1.1741
3603,1.1756
3604,1.1771
3605,1.1787
3606,1.1804
3607,1.1822
3608,1.184
3609,1.1858
3610,1.1877
3611,1.1897
3612,1.1917
3613,1.1937
3614,1.1958
3615,1.198
3616,1.2001
3617,1.2024
3618,1.2046
3619,1.2068
3620,1.2091
3621,1.2114
3622,1.2137
3623,1.2159
3624,1.2182
3625,1.2205
3626,1.2227
3627,1.2249
3628,1.2271
3629,1.2292
3630,1.2313
3631,1.2333
3632,1.2352
3633,1.2371
3634,1.2389
3635,1.2406
3636,1.2422
3637,1.2436
3638,1.245
3639,1.2463
3640,1.2474
3641,1.2485
